integer value	ROI intensity	reference intensity
14000.000000	64160.000000	  0.003646
14050.000000	63083.000000	  0.003646
14100.000000	61922.000000	  0.003480
14150.000000	58798.000000	  0.003480
14200.000000	54844.000000	  0.003646
14250.000000	54564.000000	  0.003646
14300.000000	55435.000000	  0.003480
14350.000000	56492.000000	  0.003480
14400.000000	59287.000000	  0.003646
14450.000000	61203.000000	  0.003646
14500.000000	61719.000000	  0.003811
14550.000000	63175.000000	  0.003646
14600.000000	63368.000000	  0.003811
14650.000000	60400.000000	  0.003646
14700.000000	60408.000000	  0.003811
14750.000000	55930.000000	  0.003480
14800.000000	51024.000000	  0.003480
14850.000000	47144.000000	  0.003646
14900.000000	44995.000000	  0.003646
14950.000000	42893.000000	  0.003646
15000.000000	40674.000000	  0.003811
15050.000000	40475.000000	  0.003480
15100.000000	41193.000000	  0.003811
15150.000000	42274.000000	  0.003480
15200.000000	41817.000000	  0.003811
15250.000000	41097.000000	  0.003480
15300.000000	41790.000000	  0.003646
15350.000000	37863.000000	  0.003314
15400.000000	35876.000000	  0.003646
15450.000000	32292.000000	  0.003480
15500.000000	27924.000000	  0.003480
15550.000000	25146.000000	  0.003480
15600.000000	22043.000000	  0.003480
15650.000000	19548.000000	  0.003646
15700.000000	16962.000000	  0.003646
15750.000000	14801.000000	  0.003646
15800.000000	14395.000000	  0.003480
15850.000000	12581.000000	  0.003480
15900.000000	11631.000000	  0.003646
15950.000000	10794.000000	  0.003646
