integer value	ROI intensity	reference intensity
9800.000000	31573.000000	  0.004143
9825.000000	28956.000000	  0.003977
9850.000000	28143.000000	  0.004143
9875.000000	27169.000000	  0.003811
9900.000000	25637.000000	  0.003977
9925.000000	24759.000000	  0.003646
9950.000000	24142.000000	  0.003977
9975.000000	23044.000000	  0.003977
10000.000000	22005.000000	  0.003977
10025.000000	21542.000000	  0.003977
10050.000000	20194.000000	  0.003977
10075.000000	20353.000000	  0.003977
10100.000000	19184.000000	  0.003977
10125.000000	18422.000000	  0.003977
10150.000000	17664.000000	  0.003977
10175.000000	16798.000000	  0.003811
10200.000000	16448.000000	  0.003811
10225.000000	16495.000000	  0.003977
10250.000000	16015.000000	  0.003977
10275.000000	15200.000000	  0.003977
10300.000000	14837.000000	  0.003811
10325.000000	14269.000000	  0.003977
10350.000000	13993.000000	  0.003811
10375.000000	14265.000000	  0.004143
10400.000000	13917.000000	  0.003811
10425.000000	14094.000000	  0.003977
10450.000000	13625.000000	  0.003811
10475.000000	14342.000000	  0.004143
10500.000000	14172.000000	  0.003811
10525.000000	14089.000000	  0.003977
10550.000000	14314.000000	  0.003646
10575.000000	14380.000000	  0.003977
10600.000000	14307.000000	  0.003977
10625.000000	14309.000000	  0.003811
10650.000000	14794.000000	  0.003811
10675.000000	15413.000000	  0.003977
10700.000000	15162.000000	  0.003977
10725.000000	15819.000000	  0.003977
10750.000000	16043.000000	  0.003977
10775.000000	17047.000000	  0.003977
10800.000000	18607.000000	  0.004143
10825.000000	19994.000000	  0.003977
10850.000000	21217.000000	  0.003811
10875.000000	22058.000000	  0.003977
10900.000000	24123.000000	  0.003977
10925.000000	25265.000000	  0.003977
10950.000000	26795.000000	  0.003977
10975.000000	28123.000000	  0.003977
11000.000000	30404.000000	  0.003977
11025.000000	33220.000000	  0.003811
11050.000000	36022.000000	  0.003811
11075.000000	36747.000000	  0.003811
11100.000000	39917.000000	  0.003811
11125.000000	40074.000000	  0.003811
11150.000000	41170.000000	  0.003811
11175.000000	42965.000000	  0.003977
11200.000000	44516.000000	  0.003977
11225.000000	44370.000000	  0.003811
11250.000000	44309.000000	  0.003977
11275.000000	42675.000000	  0.003811
11300.000000	43627.000000	  0.003977
11325.000000	42296.000000	  0.003977
11350.000000	41592.000000	  0.003977
11375.000000	42379.000000	  0.003811
11400.000000	41807.000000	  0.003811
11425.000000	41833.000000	  0.003811
11450.000000	40879.000000	  0.003977
11475.000000	38780.000000	  0.003977
11500.000000	40562.000000	  0.003977
11525.000000	40509.000000	  0.003977
11550.000000	41136.000000	  0.004143
11575.000000	41578.000000	  0.003811
11600.000000	42405.000000	  0.003811
11625.000000	43993.000000	  0.003811
11650.000000	45085.000000	  0.003977
11675.000000	47205.000000	  0.003977
11700.000000	48263.000000	  0.003977
11725.000000	49192.000000	  0.003977
11750.000000	50803.000000	  0.003977
11775.000000	53288.000000	  0.003811
11800.000000	55694.000000	  0.003977
11825.000000	58154.000000	  0.003977
11850.000000	59954.000000	  0.003977
11875.000000	60916.000000	  0.003977
11900.000000	61583.000000	  0.003977
11925.000000	65408.000000	  0.003977
11950.000000	63515.000000	  0.003977
11975.000000	64983.000000	  0.003977
