integer value	ROI intensity	reference intensity
12950.000000	12282.000000	  0.003811
13000.000000	16286.000000	  0.003480
13050.000000	21369.000000	  0.003811
13100.000000	26086.000000	  0.003480
13150.000000	30738.000000	  0.003480
13200.000000	34476.000000	  0.003480
13250.000000	37676.000000	  0.003480
13300.000000	38701.000000	  0.003480
13350.000000	39519.000000	  0.003480
13400.000000	38066.000000	  0.003646
13450.000000	35516.000000	  0.003646
13500.000000	32346.000000	  0.003480
13550.000000	28647.000000	  0.003480
13600.000000	24227.000000	  0.003646
13650.000000	20221.000000	  0.003480
13700.000000	16510.000000	  0.003480
13750.000000	13183.000000	  0.003480
13800.000000	10278.000000	  0.003811
13850.000000	7685.000000	  0.003646
13900.000000	5382.000000	  0.003480
13950.000000	3559.000000	  0.003646
14000.000000	2063.000000	  0.003480
14050.000000	1272.000000	  0.003480
14100.000000	1219.000000	  0.003646
14150.000000	1286.000000	  0.003646
14200.000000	1624.000000	  0.003646
14250.000000	1857.000000	  0.003480
14300.000000	2240.000000	  0.003480
14350.000000	2386.000000	  0.003314
14400.000000	2558.000000	  0.003480
14450.000000	2655.000000	  0.003480
14500.000000	2711.000000	  0.003646
14550.000000	2758.000000	  0.003480
14600.000000	2765.000000	  0.003646
14650.000000	2835.000000	  0.003646
14700.000000	2906.000000	  0.003646
14750.000000	3083.000000	  0.003480
14800.000000	2994.000000	  0.003646
14850.000000	2955.000000	  0.003480
14900.000000	3076.000000	  0.003646
14950.000000	3005.000000	  0.003646
15000.000000	3091.000000	  0.003646
15050.000000	3141.000000	  0.003480
15100.000000	3132.000000	  0.003646
15150.000000	3094.000000	  0.003646
15200.000000	3128.000000	  0.003811
15250.000000	3174.000000	  0.003480
15300.000000	3139.000000	  0.003646
15350.000000	3080.000000	  0.003646
15400.000000	3191.000000	  0.003811
15450.000000	3145.000000	  0.003646
15500.000000	3137.000000	  0.003811
15550.000000	3144.000000	  0.003646
15600.000000	3201.000000	  0.003480
15650.000000	3172.000000	  0.003646
15700.000000	3170.000000	  0.003646
15750.000000	3060.000000	  0.003646
15800.000000	3125.000000	  0.003480
15850.000000	2995.000000	  0.003480
15900.000000	2996.000000	  0.003480
15950.000000	3076.000000	  0.003646
